filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---239.png,1519974,"{}",13,9,"{""name"":""rect"",""x"":262,""y"":356,""width"":80,""height"":46}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---239.png,1519974,"{}",13,10,"{""name"":""rect"",""x"":229,""y"":575,""width"":45,""height"":67}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---239.png,1519974,"{}",13,11,"{""name"":""rect"",""x"":186,""y"":687,""width"":74,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---239.png,1519974,"{}",13,12,"{""name"":""rect"",""x"":472,""y"":760,""width"":73,""height"":46}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,0,"{""name"":""rect"",""x"":589,""y"":561,""width"":80,""height"":48}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,1,"{""name"":""rect"",""x"":386,""y"":668,""width"":72,""height"":53}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,2,"{""name"":""rect"",""x"":592,""y"":725,""width"":58,""height"":53}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,3,"{""name"":""rect"",""x"":588,""y"":640,""width"":53,""height"":36}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,4,"{""name"":""rect"",""x"":635,""y"":632,""width"":49,""height"":21}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,5,"{""name"":""rect"",""x"":848,""y"":606,""width"":46,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,6,"{""name"":""rect"",""x"":853,""y"":657,""width"":51,""height"":48}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,7,"{""name"":""rect"",""x"":821,""y"":482,""width"":38,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,8,"{""name"":""rect"",""x"":946,""y"":522,""width"":37,""height"":54}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,9,"{""name"":""rect"",""x"":859,""y"":462,""width"":34,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,10,"{""name"":""rect"",""x"":824,""y"":427,""width"":48,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,11,"{""name"":""rect"",""x"":577,""y"":348,""width"":37,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,12,"{""name"":""rect"",""x"":249,""y"":291,""width"":33,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,13,"{""name"":""rect"",""x"":248,""y"":253,""width"":43,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,14,"{""name"":""rect"",""x"":295,""y"":242,""width"":33,""height"":42}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,15,"{""name"":""rect"",""x"":258,""y"":209,""width"":39,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,16,"{""name"":""rect"",""x"":456,""y"":123,""width"":44,""height"":34}","{""Age Class"":""Unknown""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,17,"{""name"":""rect"",""x"":453,""y"":54,""width"":45,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,18,"{""name"":""rect"",""x"":697,""y"":198,""width"":53,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,19,"{""name"":""rect"",""x"":802,""y"":99,""width"":39,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,20,"{""name"":""rect"",""x"":786,""y"":32,""width"":44,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,21,"{""name"":""rect"",""x"":764,""y"":23,""width"":45,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,22,"{""name"":""rect"",""x"":769,""y"":2,""width"":28,""height"":12}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,23,"{""name"":""rect"",""x"":794,""y"":159,""width"":37,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,24,"{""name"":""rect"",""x"":633,""y"":162,""width"":44,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,25,"{""name"":""rect"",""x"":791,""y"":350,""width"":41,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,26,"{""name"":""rect"",""x"":830,""y"":365,""width"":34,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,27,"{""name"":""rect"",""x"":857,""y"":295,""width"":30,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,28,"{""name"":""rect"",""x"":862,""y"":231,""width"":48,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,29,"{""name"":""rect"",""x"":818,""y"":190,""width"":37,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,30,"{""name"":""rect"",""x"":915,""y"":204,""width"":44,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,31,"{""name"":""rect"",""x"":909,""y"":233,""width"":41,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,32,"{""name"":""rect"",""x"":892,""y"":270,""width"":32,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,33,"{""name"":""rect"",""x"":969,""y"":361,""width"":22,""height"":50}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,34,"{""name"":""rect"",""x"":962,""y"":299,""width"":20,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,35,"{""name"":""rect"",""x"":922,""y"":307,""width"":46,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,36,"{""name"":""rect"",""x"":947,""y"":264,""width"":25,""height"":46}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,37,"{""name"":""rect"",""x"":981,""y"":225,""width"":17,""height"":24}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,38,"{""name"":""rect"",""x"":978,""y"":189,""width"":16,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---240.png,1476548,"{}",40,39,"{""name"":""rect"",""x"":980,""y"":257,""width"":18,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,0,"{""name"":""rect"",""x"":159,""y"":0,""width"":52,""height"":64}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,1,"{""name"":""rect"",""x"":282,""y"":37,""width"":53,""height"":36}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,2,"{""name"":""rect"",""x"":267,""y"":397,""width"":62,""height"":46}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,3,"{""name"":""rect"",""x"":553,""y"":546,""width"":37,""height"":74}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,4,"{""name"":""rect"",""x"":439,""y"":641,""width"":50,""height"":61}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,5,"{""name"":""rect"",""x"":646,""y"":80,""width"":32,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,6,"{""name"":""rect"",""x"":843,""y"":73,""width"":55,""height"":29}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,7,"{""name"":""rect"",""x"":566,""y"":2,""width"":32,""height"":23}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,8,"{""name"":""rect"",""x"":594,""y"":193,""width"":32,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,9,"{""name"":""rect"",""x"":639,""y"":240,""width"":47,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,10,"{""name"":""rect"",""x"":560,""y"":266,""width"":43,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,11,"{""name"":""rect"",""x"":497,""y"":307,""width"":44,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,12,"{""name"":""rect"",""x"":270,""y"":155,""width"":33,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,13,"{""name"":""rect"",""x"":138,""y"":193,""width"":44,""height"":29}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,14,"{""name"":""rect"",""x"":79,""y"":168,""width"":29,""height"":38}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,15,"{""name"":""rect"",""x"":57,""y"":192,""width"":29,""height"":42}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,16,"{""name"":""rect"",""x"":64,""y"":224,""width"":27,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,17,"{""name"":""rect"",""x"":3,""y"":203,""width"":37,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,18,"{""name"":""rect"",""x"":2,""y"":242,""width"":27,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,19,"{""name"":""rect"",""x"":26,""y"":265,""width"":26,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,20,"{""name"":""rect"",""x"":9,""y"":299,""width"":36,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,21,"{""name"":""rect"",""x"":40,""y"":306,""width"":24,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,22,"{""name"":""rect"",""x"":49,""y"":366,""width"":28,""height"":50}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,23,"{""name"":""rect"",""x"":32,""y"":530,""width"":29,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,24,"{""name"":""rect"",""x"":64,""y"":498,""width"":30,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,25,"{""name"":""rect"",""x"":61,""y"":258,""width"":27,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,26,"{""name"":""rect"",""x"":119,""y"":225,""width"":35,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,27,"{""name"":""rect"",""x"":149,""y"":219,""width"":23,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,28,"{""name"":""rect"",""x"":210,""y"":246,""width"":36,""height"":36}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,29,"{""name"":""rect"",""x"":154,""y"":244,""width"":30,""height"":48}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,30,"{""name"":""rect"",""x"":116,""y"":252,""width"":32,""height"":47}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,31,"{""name"":""rect"",""x"":79,""y"":262,""width"":33,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,32,"{""name"":""rect"",""x"":91,""y"":288,""width"":36,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,33,"{""name"":""rect"",""x"":114,""y"":305,""width"":30,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,34,"{""name"":""rect"",""x"":149,""y"":298,""width"":29,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,35,"{""name"":""rect"",""x"":101,""y"":352,""width"":34,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,36,"{""name"":""rect"",""x"":200,""y"":291,""width"":38,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,37,"{""name"":""rect"",""x"":176,""y"":314,""width"":37,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,38,"{""name"":""rect"",""x"":219,""y"":321,""width"":41,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,39,"{""name"":""rect"",""x"":184,""y"":413,""width"":38,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,40,"{""name"":""rect"",""x"":365,""y"":360,""width"":32,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,41,"{""name"":""rect"",""x"":419,""y"":346,""width"":33,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,42,"{""name"":""rect"",""x"":448,""y"":349,""width"":36,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,43,"{""name"":""rect"",""x"":488,""y"":347,""width"":35,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,44,"{""name"":""rect"",""x"":807,""y"":385,""width"":42,""height"":49}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,45,"{""name"":""rect"",""x"":688,""y"":396,""width"":51,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,46,"{""name"":""rect"",""x"":569,""y"":373,""width"":48,""height"":29}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,47,"{""name"":""rect"",""x"":567,""y"":407,""width"":42,""height"":26}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,48,"{""name"":""rect"",""x"":536,""y"":398,""width"":29,""height"":49}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,49,"{""name"":""rect"",""x"":486,""y"":427,""width"":43,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,50,"{""name"":""rect"",""x"":409,""y"":399,""width"":45,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,51,"{""name"":""rect"",""x"":459,""y"":453,""width"":45,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,52,"{""name"":""rect"",""x"":466,""y"":566,""width"":30,""height"":52}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,53,"{""name"":""rect"",""x"":514,""y"":677,""width"":30,""height"":42}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,54,"{""name"":""rect"",""x"":514,""y"":901,""width"":23,""height"":42}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,55,"{""name"":""rect"",""x"":715,""y"":874,""width"":38,""height"":34}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,56,"{""name"":""rect"",""x"":750,""y"":886,""width"":47,""height"":40}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,57,"{""name"":""rect"",""x"":870,""y"":952,""width"":46,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,58,"{""name"":""rect"",""x"":888,""y"":963,""width"":44,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,59,"{""name"":""rect"",""x"":939,""y"":819,""width"":58,""height"":50}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,60,"{""name"":""rect"",""x"":967,""y"":868,""width"":32,""height"":36}","{""Age Class"":""Adult""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,61,"{""name"":""rect"",""x"":846,""y"":600,""width"":36,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,62,"{""name"":""rect"",""x"":813,""y"":609,""width"":38,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,63,"{""name"":""rect"",""x"":828,""y"":567,""width"":46,""height"":36}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,64,"{""name"":""rect"",""x"":865,""y"":552,""width"":45,""height"":41}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,65,"{""name"":""rect"",""x"":795,""y"":522,""width"":45,""height"":46}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,66,"{""name"":""rect"",""x"":797,""y"":494,""width"":21,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,67,"{""name"":""rect"",""x"":770,""y"":503,""width"":33,""height"":29}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,68,"{""name"":""rect"",""x"":731,""y"":432,""width"":35,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,69,"{""name"":""rect"",""x"":744,""y"":455,""width"":38,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,70,"{""name"":""rect"",""x"":725,""y"":483,""width"":42,""height"":29}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,71,"{""name"":""rect"",""x"":586,""y"":525,""width"":44,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,72,"{""name"":""rect"",""x"":585,""y"":939,""width"":30,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,73,"{""name"":""rect"",""x"":286,""y"":590,""width"":44,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,74,"{""name"":""rect"",""x"":127,""y"":496,""width"":34,""height"":44}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,75,"{""name"":""rect"",""x"":101,""y"":517,""width"":48,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,76,"{""name"":""rect"",""x"":176,""y"":501,""width"":29,""height"":37}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,77,"{""name"":""rect"",""x"":197,""y"":501,""width"":39,""height"":39}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,78,"{""name"":""rect"",""x"":244,""y"":547,""width"":38,""height"":35}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,79,"{""name"":""rect"",""x"":225,""y"":586,""width"":41,""height"":31}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,80,"{""name"":""rect"",""x"":202,""y"":542,""width"":32,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,81,"{""name"":""rect"",""x"":163,""y"":537,""width"":38,""height"":30}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,82,"{""name"":""rect"",""x"":187,""y"":565,""width"":43,""height"":28}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---241.png,1441358,"{}",84,83,"{""name"":""rect"",""x"":242,""y"":503,""width"":24,""height"":43}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,0,"{""name"":""rect"",""x"":217,""y"":307,""width"":45,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,1,"{""name"":""rect"",""x"":273,""y"":392,""width"":46,""height"":33}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,2,"{""name"":""rect"",""x"":725,""y"":476,""width"":42,""height"":45}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,3,"{""name"":""rect"",""x"":694,""y"":494,""width"":37,""height"":32}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,4,"{""name"":""rect"",""x"":100,""y"":970,""width"":35,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,5,"{""name"":""rect"",""x"":73,""y"":967,""width"":36,""height"":27}","{""Age Class"":""Pup""}"
2015_02_02_hay_island_flight03_s110rgb_jpeg_mosaic_group1---242.png,1426197,"{}",24,6,"{""name"":""rect"",""x"":395,""y"":951,""width"":61,""height"":42}","{""Age Class"":""Adult""}"
